age,age_bin,annualincome,calldroprate,callfailurerate,callingnum,customerid,customersuspended,education,gender,homeowner,maritalstatus,monthlybilledamount,noadditionallines,numberofcomplaints,numberofmonthunpaid,numdayscontractequipmentplanexpiring,occupation,penaltytoswitch,state,totalminsusedinlastmonth,unpaidbalance,usesinternetservice,usesvoiceservice,percentagecalloutsidenetwork,totalcallduration,avgcallduration,churn
55,40-59,137770,0.06,0.02,4251097908,2501,Yes,High School or below,Male,Yes,Single,43,\N,3,3,68,Technology Related Job,202,NC,491,113,No,No,0.39,1223,611,0
71,60-79,135799,0,0.03,4251089353,2502,Yes,High School or below,Male,No,Single,50,\N,1,0,8,Technology Related Job,62,WY,494,223,No,No,0.6,1931,965,0
71,60-79,135799,0,0.03,4251089353,2502,Yes,High School or below,Male,No,Single,50,\N,1,0,8,Technology Related Job,62,WY,494,223,No,No,0.6,3784,756,0
33,20-39,246700,0.06,0,4251057394,2503,Yes,High School or below,Female,Yes,Single,108,\N,2,6,27,Technology Related Job,234,AK,191,238,No,No,0.06,3412,853,0
33,20-39,246700,0.06,0,4251057394,2503,Yes,High School or below,Female,Yes,Single,108,\N,2,6,27,Technology Related Job,234,AK,191,238,No,No,0.06,4014,573,0
49,40-59,244729,0,0.01,4251027048,2504,Yes,High School or below,Male,Yes,Married,116,\N,1,3,67,Technology Related Job,95,LA,195,98,No,No,0.27,4332,1083,0
49,40-59,244729,0,0.01,4251027048,2504,Yes,High School or below,Male,Yes,Married,116,\N,1,3,67,Technology Related Job,95,LA,195,98,No,No,0.27,1832,916,0
12,0-19,105629,0.06,0.02,4251070451,2505,Yes,Bachelor or equivalent,Female,Yes,Married,53,\N,2,1,86,Technology Related Job,267,MD,392,113,No,Yes,0.72,2991,598,0
12,0-19,105629,0.06,0.02,4251070451,2505,Yes,Bachelor or equivalent,Female,Yes,Married,53,\N,2,1,86,Technology Related Job,267,MD,392,113,No,Yes,0.72,5288,661,0
12,0-19,105629,0.06,0.02,4251070451,2505,Yes,Bachelor or equivalent,Female,Yes,Married,53,\N,2,1,86,Technology Related Job,267,MD,392,113,No,Yes,0.72,560,560,0
28,20-39,103658,0.01,0.03,4251020141,2506,Yes,Bachelor or equivalent,Female,Yes,Single,61,\N,1,6,26,Technology Related Job,127,OR,395,223,No,No,0.93,3363,672,0
28,20-39,103658,0.01,0.03,4251020141,2506,Yes,Bachelor or equivalent,Female,Yes,Single,61,\N,1,6,26,Technology Related Job,127,OR,395,223,No,No,0.93,3922,980,0
58,40-59,214559,0.07,0,4251090054,2507,Yes,Bachelor or equivalent,Male,No,Married,119,\N,2,4,45,Technology Related Job,299,RI,92,238,No,No,0.39,4822,482,0
58,40-59,214559,0.07,0,4251090054,2507,Yes,Bachelor or equivalent,Male,No,Married,119,\N,2,4,45,Technology Related Job,299,RI,92,238,No,No,0.39,4161,1040,0
74,60-79,212587,0.01,0.01,4251038708,2508,Yes,Master or equivalent,Female,Yes,Single,6,\N,0,1,85,Technology Related Job,160,CO,95,98,No,No,0.6,6327,632,0
74,60-79,212587,0.01,0.01,4251038708,2508,Yes,Master or equivalent,Female,Yes,Single,6,\N,0,1,85,Technology Related Job,160,CO,95,98,No,No,0.6,1066,355,0
36,20-39,73488,0.07,0.02,4251076064,2509,Yes,PhD or equivalent,Female,Yes,Single,64,\N,2,7,4,Technology Related Job,332,DE,292,113,No,No,0.06,478,478,1
36,20-39,73488,0.07,0.02,4251076064,2509,Yes,PhD or equivalent,Female,Yes,Single,64,\N,2,7,4,Technology Related Job,332,DE,292,113,No,No,0.06,3730,932,1
52,40-59,71517,0.01,0.03,4251018122,2510,Yes,High School or below,Male,Yes,Married,72,\N,0,4,44,Technology Related Job,192,MS,296,223,No,No,0.27,4659,931,0
52,40-59,71517,0.01,0.03,4251018122,2510,Yes,High School or below,Male,Yes,Married,72,\N,0,4,44,Technology Related Job,192,MS,296,223,No,No,0.27,2644,661,0
14,0-19,182417,0.07,0,4251059389,2511,Yes,High School or below,Female,Yes,Married,10,\N,1,2,63,Non-technology Related Job,365,MT,492,238,No,No,0.72,5036,503,0
14,0-19,182417,0.07,0,4251059389,2511,Yes,High School or below,Female,Yes,Married,10,\N,1,2,63,Non-technology Related Job,365,MT,492,238,No,No,0.72,5789,643,0
30,20-39,180446,0.01,0.01,4251042244,2512,Yes,High School or below,Female,Yes,Married,17,\N,0,7,3,Technology Related Job,225,TX,496,97,No,No,0.93,2481,620,0
30,20-39,180446,0.01,0.01,4251042244,2512,Yes,High School or below,Female,Yes,Married,17,\N,0,7,3,Technology Related Job,225,TX,496,97,No,No,0.93,5519,689,0
30,20-39,180446,0.01,0.01,4251042244,2512,Yes,High School or below,Female,Yes,Married,17,\N,0,7,3,Technology Related Job,225,TX,496,97,No,No,0.93,159,159,0
61,60-79,41347,0,0.02,4251084607,2513,Yes,High School or below,Male,Yes,Married,75,\N,1,5,21,Non-technology Related Job,397,VT,193,112,No,No,0.39,2249,749,0
61,60-79,41347,0,0.02,4251084607,2513,Yes,High School or below,Male,Yes,Married,75,\N,1,5,21,Non-technology Related Job,397,VT,193,112,No,No,0.39,5881,980,0
77,60-79,39376,0.02,0.03,4251046631,2514,Yes,Bachelor or equivalent,Female,Yes,Single,82,\N,3,2,62,Technology Related Job,257,ID,196,222,No,Yes,0.6,5686,812,0
77,60-79,39376,0.02,0.03,4251046631,2514,Yes,Bachelor or equivalent,Female,Yes,Single,82,\N,3,2,62,Technology Related Job,257,ID,196,222,No,Yes,0.6,2923,730,0
39,20-59,150276,0,0,4251079957,2515,Yes,Bachelor or equivalent,Male,Yes,Single,20,\N,1,0,80,Non-technology Related Job,430,IN,393,237,No,No,0.06,2581,860,0
39,20-59,150276,0,0,4251079957,2515,Yes,Bachelor or equivalent,Male,Yes,Single,20,\N,1,0,80,Non-technology Related Job,430,IN,393,237,No,No,0.06,2948,737,0
55,40-59,148305,0.02,0.01,4251030635,2516,Yes,Master or equivalent,Male,No,Married,28,\N,3,5,21,Technology Related Job,290,NJ,396,97,No,No,0.27,3419,683,0
55,40-59,148305,0.02,0.01,4251030635,2516,Yes,Master or equivalent,Male,No,Married,28,\N,3,5,21,Technology Related Job,290,NJ,396,97,No,No,0.27,2849,949,0
17,0-19,9205,0,0.02,4251094731,2517,Yes,Master or equivalent,Female,Yes,Single,86,\N,0,3,39,Non-technology Related Job,462,NY,93,112,No,No,0.73,3468,495,0
17,0-19,9205,0,0.02,4251094731,2517,Yes,Master or equivalent,Female,Yes,Single,86,\N,0,3,39,Non-technology Related Job,462,NY,93,112,No,No,0.73,6405,800,0
33,20-39,7234,0.02,0.03,4251034358,2518,Yes,High School or below,Female,Yes,Married,93,\N,3,1,80,Technology Related Job,322,WI,97,222,No,No,0.94,2312,462,0
33,20-39,7234,0.02,0.03,4251034358,2518,Yes,High School or below,Female,Yes,Married,93,\N,3,1,80,Technology Related Job,322,WI,97,222,No,No,0.94,3751,750,0
64,60-79,118135,0,0,4251095733,2519,Yes,High School or below,Male,Yes,Married,31,\N,0,6,98,Non-technology Related Job,495,AL,294,237,No,No,0.39,2624,656,0
64,60-79,118135,0,0,4251095733,2519,Yes,High School or below,Male,Yes,Married,31,\N,0,6,98,Non-technology Related Job,495,AL,294,237,No,No,0.39,985,985,0
79,60-99,116164,0.02,0.01,4251040719,2520,Yes,High School or below,Female,Yes,Single,39,\N,3,4,39,Technology Related Job,355,LA,297,97,No,No,0.6,4337,722,0
79,60-99,116164,0.02,0.01,4251040719,2520,Yes,High School or below,Female,Yes,Single,39,\N,3,4,39,Technology Related Job,355,LA,297,97,No,No,0.6,7089,886,0
42,40-59,227064,0.01,0.02,4251075753,2521,Yes,High School or below,Male,No,Single,97,\N,0,1,57,Non-technology Related Job,27,MD,494,112,Yes,No,0.06,945,472,0
42,40-59,227064,0.01,0.02,4251075753,2521,Yes,High School or below,Male,No,Single,97,\N,0,1,57,Non-technology Related Job,27,MD,494,112,Yes,No,0.06,3405,851,0
58,40-59,225093,0.03,0.03,4251099350,2522,Yes,Bachelor or equivalent,Male,No,Single,104,\N,2,7,98,Technology Related Job,388,OK,497,222,No,No,0.27,3373,843,0
58,40-59,225093,0.03,0.03,4251099350,2522,Yes,Bachelor or equivalent,Male,No,Single,104,\N,2,7,98,Technology Related Job,388,OK,497,222,No,No,0.27,7804,780,0
20,20-39,85993,0.01,0,4251035440,2523,Yes,Bachelor or equivalent,Female,Yes,Single,42,\N,0,4,16,Non-technology Related Job,60,PA,194,237,No,No,0.73,1478,739,1
20,20-39,85993,0.01,0,4251035440,2523,Yes,Bachelor or equivalent,Female,Yes,Single,42,\N,0,4,16,Non-technology Related Job,60,PA,194,237,No,No,0.73,1117,372,1
20,20-39,85993,0.01,0,4251035440,2523,Yes,Bachelor or equivalent,Female,Yes,Single,42,\N,0,4,16,Non-technology Related Job,60,PA,194,237,No,No,0.73,800,800,1
36,20-39,84022,0.03,0.01,4251055172,2524,Yes,Master or equivalent,Female,Yes,Married,49,\N,2,2,57,Technology Related Job,420,CA,198,97,No,No,0.94,6264,696,0
66,60-79,194923,0.01,0.02,4251099363,2525,Yes,Master or equivalent,Male,Yes,Married,107,\N,3,7,75,Non-technology Related Job,93,CT,395,112,No,No,0.39,451,451,0
66,60-79,194923,0.01,0.02,4251099363,2525,Yes,Master or equivalent,Male,Yes,Married,107,\N,3,7,75,Non-technology Related Job,93,CT,395,112,No,No,0.39,1860,620,0
66,60-79,194923,0.01,0.02,4251099363,2525,Yes,Master or equivalent,Male,Yes,Married,107,\N,3,7,75,Non-technology Related Job,93,CT,395,112,No,No,0.39,551,551,0
14,0-19,192952,0.03,0.03,4251021116,2526,Yes,High School or below,Female,Yes,Single,115,\N,2,5,15,Technology Related Job,453,MS,398,222,No,No,0.6,2550,850,0
14,0-19,192952,0.03,0.03,4251021116,2526,Yes,High School or below,Female,Yes,Single,115,\N,2,5,15,Technology Related Job,453,MS,398,222,No,No,0.6,2017,504,0
45,40-59,53852,0.01,0,4251028114,2527,Yes,High School or below,Male,Yes,Married,53,\N,3,2,34,Non-technology Related Job,125,MT,95,237,No,Yes,0.06,3160,632,1
45,40-59,53852,0.01,0,4251028114,2527,Yes,High School or below,Male,Yes,Married,53,\N,3,2,34,Non-technology Related Job,125,MT,95,237,No,Yes,0.06,7385,820,1
60,60-79,51881,0.03,0.01,4251091964,2528,Yes,High School or below,Male,Yes,Single,60,\N,2,0,74,Technology Related Job,485,TX,98,97,No,No,0.27,5023,837,0
60,60-79,51881,0.03,0.01,4251091964,2528,Yes,High School or below,Male,Yes,Single,60,\N,2,0,74,Technology Related Job,485,TX,98,97,No,No,0.27,8326,693,0
23,20-39,162782,0.02,0.02,4251076397,2529,Yes,High School or below,Female,Yes,Single,118,\N,3,6,93,Non-technology Related Job,158,UT,295,112,No,No,0.73,4403,1100,1
23,20-39,162782,0.02,0.02,4251076397,2529,Yes,High School or below,Female,Yes,Single,118,\N,3,6,93,Non-technology Related Job,158,UT,295,112,No,No,0.73,4977,711,1
39,20-59,160811,0.04,0.03,4251034804,2530,Yes,Bachelor or equivalent,Female,No,Married,6,\N,1,3,33,Technology Related Job,18,HI,299,222,No,No,0.94,6091,870,0
39,20-59,160811,0.04,0.03,4251034804,2530,Yes,Bachelor or equivalent,Female,No,Married,6,\N,1,3,33,Technology Related Job,18,HI,299,222,No,No,0.94,1916,383,0
69,60-79,21711,0.02,0,4251028022,2531,Yes,Bachelor or equivalent,Male,Yes,Married,63,\N,3,1,52,Non-technology Related Job,190,IL,496,237,No,No,0.39,4558,911,0
69,60-79,21711,0.02,0,4251028022,2531,Yes,Bachelor or equivalent,Male,Yes,Married,63,\N,3,1,52,Non-technology Related Job,190,IL,496,237,No,No,0.39,4348,869,0
17,0-19,19740,0.04,0.01,4251057749,2532,Yes,Bachelor or equivalent,Female,Yes,Married,71,\N,1,6,92,Technology Related Job,50,NJ,499,97,No,No,0.61,3077,615,0
17,0-19,19740,0.04,0.01,4251057749,2532,Yes,Bachelor or equivalent,Female,Yes,Married,71,\N,1,6,92,Technology Related Job,50,NJ,499,97,No,No,0.61,7442,930,0
47,40-59,130640,0.02,0.02,4251016053,2533,Yes,Master or equivalent,Male,Yes,Married,9,\N,2,4,11,Non-technology Related Job,223,NY,196,112,No,No,0.06,2512,628,0
47,40-59,130640,0.02,0.02,4251016053,2533,Yes,Master or equivalent,Male,Yes,Married,9,\N,2,4,11,Non-technology Related Job,223,NY,196,112,No,No,0.06,5179,739,0
63,60-79,128669,0.04,0.03,4251040013,2534,Yes,High School or below,Male,Yes,Single,16,\N,1,1,51,Technology Related Job,83,WI,199,222,No,Yes,0.27,2008,1004,0
63,60-79,128669,0.04,0.03,4251040013,2534,Yes,High School or below,Male,Yes,Single,16,\N,1,1,51,Technology Related Job,83,WI,199,222,No,Yes,0.27,3600,720,0
26,20-39,239570,0.02,0,4251032699,2535,Yes,High School or below,Female,No,Single,74,\N,2,7,70,Non-technology Related Job,255,WY,396,237,No,No,0.73,16662,980,0
26,20-39,239570,0.02,0,4251032699,2535,Yes,High School or below,Female,No,Single,74,\N,2,7,70,Non-technology Related Job,255,WY,396,237,No,No,0.73,1737,868,0
42,40-59,237599,0.04,0.01,4251072674,2536,No,High School or below,Female,No,Married,82,\N,0,4,10,Technology Related Job,115,KY,399,97,No,No,0.94,3583,597,0
42,40-59,237599,0.04,0.01,4251072674,2536,No,High School or below,Female,No,Married,82,\N,0,4,10,Technology Related Job,115,KY,399,97,No,No,0.94,2141,713,0
72,60-79,98499,0.03,0.02,4251017937,2537,Yes,High School or below,Male,Yes,Married,20,\N,2,2,29,Non-technology Related Job,288,ME,96,112,No,No,0.4,2901,725,0
72,60-79,98499,0.03,0.02,4251017937,2537,Yes,High School or below,Male,Yes,Married,20,\N,2,2,29,Non-technology Related Job,288,ME,96,112,No,No,0.4,2345,586,0
20,20-39,96528,0.05,0.03,4251049953,2538,Yes,High School or below,Female,Yes,Married,27,\N,0,7,69,Technology Related Job,148,OK,100,222,No,No,0.61,2915,971,1
20,20-39,96528,0.05,0.03,4251049953,2538,Yes,High School or below,Female,Yes,Married,27,\N,0,7,69,Technology Related Job,148,OK,100,222,No,No,0.61,2675,668,1
50,40-59,207428,0.03,0,4251053236,2539,Yes,Bachelor or equivalent,Male,Yes,Married,85,\N,1,5,88,Non-technology Related Job,320,PA,297,237,No,No,0.06,2259,564,0
50,40-59,207428,0.03,0,4251053236,2539,Yes,Bachelor or equivalent,Male,Yes,Married,85,\N,1,5,88,Non-technology Related Job,320,PA,297,237,No,No,0.06,2071,414,0
66,60-79,205457,0.05,0.01,4251041582,2540,Yes,Bachelor or equivalent,Male,Yes,Single,93,\N,0,2,28,Technology Related Job,181,CA,300,97,No,No,0.27,3686,737,0
66,60-79,205457,0.05,0.01,4251041582,2540,Yes,Bachelor or equivalent,Male,Yes,Single,93,\N,0,2,28,Technology Related Job,181,CA,300,97,No,No,0.27,5400,900,0
28,20-39,66358,0.03,0.02,4251096566,2541,Yes,Bachelor or equivalent,Female,No,Single,30,\N,1,0,46,Non-technology Related Job,353,CO,497,112,No,No,0.73,2510,836,0
28,20-39,66358,0.03,0.02,4251096566,2541,Yes,Bachelor or equivalent,Female,No,Single,30,\N,1,0,46,Non-technology Related Job,353,CO,497,112,No,No,0.73,2225,741,0
44,40-59,64387,0.05,0.03,4251029813,2542,Yes,PhD or equivalent,Male,Yes,Married,38,\N,0,5,87,Technology Related Job,213,MN,0,222,No,No,0.94,3167,1055,0
44,40-59,64387,0.05,0.03,4251029813,2542,Yes,PhD or equivalent,Male,Yes,Married,38,\N,0,5,87,Technology Related Job,213,MN,0,222,No,No,0.94,5004,834,0
75,60-79,175287,0.03,0,4251089201,2543,Yes,High School or below,Female,Yes,Single,96,\N,1,3,5,Non-technology Related Job,386,MO,197,237,No,No,0.4,1657,414,1
75,60-79,175287,0.03,0,4251089201,2543,Yes,High School or below,Female,Yes,Single,96,\N,1,3,5,Non-technology Related Job,386,MO,197,237,No,No,0.4,3687,1229,1
23,20-39,173316,0.05,0.01,4251038865,2544,Yes,High School or below,Female,Yes,Married,103,\N,3,0,46,Technology Related Job,246,TN,201,97,No,No,0.61,2862,954,0
23,20-39,173316,0.05,0.01,4251038865,2544,Yes,High School or below,Female,Yes,Married,103,\N,3,0,46,Technology Related Job,246,TN,201,97,No,No,0.61,1807,451,0
53,40-59,34216,0.04,0.02,4251035072,2545,Yes,High School or below,Male,Yes,Married,41,\N,1,6,64,Non-technology Related Job,418,UT,398,112,No,No,0.06,1314,657,0
53,40-59,34216,0.04,0.02,4251035072,2545,Yes,High School or below,Male,Yes,Married,41,\N,1,6,64,Non-technology Related Job,418,UT,398,112,No,No,0.06,926,926,0
53,40-59,34216,0.04,0.02,4251035072,2545,Yes,High School or below,Male,Yes,Married,41,\N,1,6,64,Non-technology Related Job,418,UT,398,112,No,No,0.06,651,651,0
69,60-79,32245,0.06,0.03,4251074711,2546,Yes,High School or below,Male,Yes,Single,49,\N,3,4,5,Technology Related Job,278,HI,401,222,Yes,No,0.28,5776,1155,0
69,60-79,32245,0.06,0.03,4251074711,2546,Yes,High School or below,Male,Yes,Single,49,\N,3,4,5,Technology Related Job,278,HI,401,222,Yes,No,0.28,4289,612,0
31,20-39,143146,0.04,0,4251024841,2547,Yes,High School or below,Female,Yes,Single,107,\N,0,1,23,Non-technology Related Job,451,ID,98,237,No,No,0.73,6723,840,0
31,20-39,143146,0.04,0,4251024841,2547,Yes,High School or below,Female,Yes,Single,107,\N,0,1,23,Non-technology Related Job,451,ID,98,237,No,No,0.73,4620,924,0
47,40-59,141175,0.06,0.01,4251044513,2548,Yes,Bachelor or equivalent,Male,Yes,Single,114,\N,3,7,64,Technology Related Job,311,NH,101,97,No,No,0.94,7136,892,0
47,40-59,141175,0.06,0.01,4251044513,2548,Yes,Bachelor or equivalent,Male,Yes,Single,114,\N,3,7,64,Technology Related Job,311,NH,101,97,No,No,0.94,3103,1034,0
78,60-79,2075,0.04,0.02,4251031677,2549,Yes,Bachelor or equivalent,Female,No,Single,52,\N,0,4,82,Non-technology Related Job,483,NM,298,112,No,Yes,0.4,2142,714,0
78,60-79,2075,0.04,0.02,4251031677,2549,Yes,Bachelor or equivalent,Female,No,Single,52,\N,0,4,82,Non-technology Related Job,483,NM,298,112,No,Yes,0.4,2204,551,0
25,20-39,104,0.06,0.03,4251098069,2550,Yes,Master or equivalent,Female,No,Married,59,\N,3,2,23,Technology Related Job,343,WV,302,222,No,No,0.61,4704,784,1
25,20-39,104,0.06,0.03,4251098069,2550,Yes,Master or equivalent,Female,No,Married,59,\N,3,2,23,Technology Related Job,343,WV,302,222,No,No,0.61,6768,846,1
56,40-59,111005,0.04,0,4251050180,2551,Yes,PhD or equivalent,Male,Yes,Married,117,\N,0,7,41,Non-technology Related Job,16,WY,499,237,No,No,0.07,4505,901,0
56,40-59,111005,0.04,0,4251050180,2551,Yes,PhD or equivalent,Male,Yes,Married,117,\N,0,7,41,Non-technology Related Job,16,WY,499,237,No,No,0.07,1639,546,0
72,60-79,109034,0.06,0.01,4251067553,2552,Yes,High School or below,Male,Yes,Single,5,\N,2,5,82,Technology Related Job,376,KY,2,97,No,No,0.28,6282,897,0
72,60-79,109034,0.06,0.01,4251067553,2552,Yes,High School or below,Male,Yes,Single,5,\N,2,5,82,Technology Related Job,376,KY,2,97,No,No,0.28,380,380,0
34,20-39,219934,0.05,0.02,4251021217,2553,Yes,High School or below,Female,Yes,Married,63,\N,0,2,0,Non-technology Related Job,48,LA,199,112,No,No,0.73,4184,836,0
34,20-39,219934,0.05,0.02,4251021217,2553,Yes,High School or below,Female,Yes,Married,63,\N,0,2,0,Non-technology Related Job,48,LA,199,112,No,No,0.73,6518,931,0
50,40-59,217963,0.07,0.03,4251031256,2554,Yes,High School or below,Male,Yes,Single,70,\N,2,0,40,Technology Related Job,408,OH,202,222,No,No,0.94,6343,704,0
50,40-59,217963,0.07,0.03,4251031256,2554,Yes,High School or below,Male,Yes,Single,70,\N,2,0,40,Technology Related Job,408,OH,202,222,No,No,0.94,3062,1020,0
12,0-19,78863,0.05,0,4251083689,2555,Yes,High School or below,Female,No,Single,8,\N,3,5,59,Non-technology Related Job,81,OR,399,237,No,No,0.4,2610,652,0
12,0-19,78863,0.05,0,4251083689,2555,Yes,High School or below,Female,No,Single,8,\N,3,5,59,Non-technology Related Job,81,OR,399,237,No,No,0.4,4167,694,0
28,20-39,76892,0.07,0.01,4251043176,2556,Yes,Bachelor or equivalent,Female,Yes,Married,16,\N,2,3,99,Technology Related Job,441,AR,403,97,No,Yes,0.61,1623,405,0
28,20-39,76892,0.07,0.01,4251043176,2556,Yes,Bachelor or equivalent,Female,Yes,Married,16,\N,2,3,99,Technology Related Job,441,AR,403,97,No,Yes,0.61,1832,916,0
28,20-39,76892,0.07,0.01,4251043176,2556,Yes,Bachelor or equivalent,Female,Yes,Married,16,\N,2,3,99,Technology Related Job,441,AR,403,97,No,Yes,0.61,258,258,0
59,40-79,187793,0.05,0.01,4251097193,2557,Yes,Bachelor or equivalent,Male,Yes,Married,74,\N,3,1,18,Non-technology Related Job,113,CO,100,112,No,No,0.07,2437,812,0
59,40-79,187793,0.05,0.01,4251097193,2557,Yes,Bachelor or equivalent,Male,Yes,Married,74,\N,3,1,18,Non-technology Related Job,113,CO,100,112,No,No,0.07,3742,534,0
59,40-79,187793,0.05,0.01,4251097193,2557,Yes,Bachelor or equivalent,Male,Yes,Married,74,\N,3,1,18,Non-technology Related Job,113,CO,100,112,No,No,0.07,1215,1215,0
74,60-79,185822,0.07,0.03,4251038401,2558,Yes,Master or equivalent,Male,Yes,Married,81,\N,1,6,58,Technology Related Job,474,MN,103,222,No,No,0.28,3084,771,0
74,60-79,185822,0.07,0.03,4251038401,2558,Yes,Master or equivalent,Male,Yes,Married,81,\N,1,6,58,Technology Related Job,474,MN,103,222,No,No,0.28,2774,924,0
37,20-39,46722,0.05,0.03,4251097589,2559,Yes,Master or equivalent,Female,Yes,Married,19,\N,3,4,77,Non-technology Related Job,146,MS,300,237,No,No,0.73,4866,811,1
37,20-39,46722,0.05,0.03,4251097589,2559,Yes,Master or equivalent,Female,Yes,Married,19,\N,3,4,77,Non-technology Related Job,146,MS,300,237,No,No,0.73,4015,803,1
53,40-59,44751,0.07,0.01,4251090897,2560,Yes,High School or below,Male,Yes,Single,26,\N,1,1,17,Technology Related Job,6,SD,303,97,No,No,0.94,2628,657,0
53,40-59,44751,0.07,0.01,4251090897,2560,Yes,High School or below,Male,Yes,Single,26,\N,1,1,17,Technology Related Job,6,SD,303,97,No,No,0.94,4371,874,0
15,0-19,155651,0.06,0.01,4251087967,2561,Yes,High School or below,Female,Yes,Single,84,\N,2,7,36,Non-technology Related Job,179,TX,0,112,No,No,0.4,1994,498,0
15,0-19,155651,0.06,0.01,4251087967,2561,Yes,High School or below,Female,Yes,Single,84,\N,2,7,36,Non-technology Related Job,179,TX,0,112,No,No,0.4,1833,458,0
31,20-39,153680,0,0.03,4251022807,2562,Yes,High School or below,Female,Yes,Married,92,\N,1,4,76,Technology Related Job,39,GA,3,222,No,No,0.61,4254,850,0
31,20-39,153680,0,0.03,4251022807,2562,Yes,High School or below,Female,Yes,Married,92,\N,1,4,76,Technology Related Job,39,GA,3,222,No,No,0.61,5515,919,0
31,20-39,153680,0,0.03,4251022807,2562,Yes,High School or below,Female,Yes,Married,92,\N,1,4,76,Technology Related Job,39,GA,3,222,No,No,0.61,2440,1220,0
61,60-79,14581,0.06,0.03,4251096345,2563,Yes,High School or below,Male,Yes,Single,30,\N,2,2,95,Non-technology Related Job,211,ID,200,237,Yes,No,0.07,1624,541,0
61,60-79,14581,0.06,0.03,4251096345,2563,Yes,High School or below,Male,Yes,Single,30,\N,2,2,95,Non-technology Related Job,211,ID,200,237,Yes,No,0.07,4318,863,0
77,60-79,12610,0,0.01,4251093447,2564,Yes,Bachelor or equivalent,Male,No,Married,37,\N,1,7,35,Technology Related Job,71,NH,204,97,No,No,0.28,1517,505,0
77,60-79,12610,0,0.01,4251093447,2564,Yes,Bachelor or equivalent,Male,No,Married,37,\N,1,7,35,Technology Related Job,71,NH,204,97,No,No,0.28,2219,739,0
40,40-59,123510,0.06,0.01,4251028562,2565,Yes,Bachelor or equivalent,Female,Yes,Married,95,\N,2,5,54,Non-technology Related Job,244,NJ,401,112,No,No,0.74,1237,618,0
40,40-59,123510,0.06,0.01,4251028562,2565,Yes,Bachelor or equivalent,Female,Yes,Married,95,\N,2,5,54,Non-technology Related Job,244,NJ,401,112,No,No,0.74,3345,669,0
40,40-59,123510,0.06,0.01,4251028562,2565,Yes,Bachelor or equivalent,Female,Yes,Married,95,\N,2,5,54,Non-technology Related Job,244,NJ,401,112,No,No,0.74,37,37,0
